game_id,season,ou_line,q3_cumul,q4_total,final_total,q3_lead,avg_q_pace,pace_ratio,h1_total,q1_total,q2_total,q3_total,pace_trend,scoring_variance,late_q3_pts,late5_q3_pts,early_q3_pts,q3_intra_accel,three_rate,ft_rate,two_rate,q3_three_rate,q3_ft_rate,q3_max_run,q3_max_dry_spell,q3_turnovers,q3_fouls,q1_scoring_plays,q2_scoring_plays,q3_scoring_plays,scoring_play_trend,scoring_play_variance,lead_volatility,lead_range,q3_lead_change,late_q3_scoring_plays
401360500,2021-22,210.5,138,55,193,24,46.0,0.8741092636579573,88,44,44,50,6,2.8284271247461903,4,12,32,-14,0.15584415584415584,0.36363636363636365,0.4805194805194805,0.25,0.4642857142857143,8,88.0,4,14,23,26,28,5,2.0548046676563256,6.885123859129592,21,-20,3
401360501,2021-22,216.5,156,54,210,8,52.0,0.9607390300230947,98,48,50,58,10,4.320493798938574,9,18,36,-14,0.14942528735632185,0.3563218390804598,0.4942528735632184,0.12121212121212122,0.36363636363636365,9,2860.0,3,13,27,27,33,6,2.8284271247461903,3.887921477165407,14,0,4
401360503,2021-22,224.0,168,51,219,18,56.0,1.0,121,57,64,47,-10,6.97614984548545,4,15,30,-13,0.25609756097560976,0.2073170731707317,0.5365853658536586,0.2727272727272727,0.13636363636363635,5,2461.0,3,8,29,31,22,-7,3.8586123009300755,2.9359269428116863,12,1,2
401360504,2021-22,217.5,163,58,221,7,54.333333333333336,0.9992337164750957,116,51,65,47,-4,7.717224601860151,13,19,19,9,0.1797752808988764,0.34831460674157305,0.47191011235955055,0.2608695652173913,0.21739130434782608,10,1628.0,4,7,29,37,23,-6,5.734883511361751,4.869606226770805,18,-15,5
401360505,2021-22,213.0,150,53,203,10,50.0,0.9389671361502347,94,41,53,56,15,6.48074069840786,12,23,31,-6,0.14102564102564102,0.24358974358974358,0.6153846153846154,0.09375,0.375,10,1112.0,2,13,19,27,32,13,5.354126134736337,3.733479043041263,14,-4,8
401360506,2021-22,217.5,162,56,218,14,54.0,0.993103448275862,111,61,50,51,-10,4.96655480858378,7,19,26,-1,0.21686746987951808,0.2891566265060241,0.4939759036144578,0.13793103448275862,0.3793103448275862,8,1253.0,12,12,28,26,29,1,1.247219128924647,3.6845133543045585,14,5,6
401360507,2021-22,212.0,165,49,214,1,55.0,1.0377358490566038,112,55,57,53,-2,1.632993161855452,10,22,29,-5,0.17045454545454544,0.3409090909090909,0.48863636363636365,0.13793103448275862,0.3448275862068966,10,73.0,4,12,27,32,29,2,2.0548046676563256,4.477120619286812,13,-5,5
401360508,2021-22,218.0,168,46,214,14,56.0,1.0275229357798166,109,50,59,59,9,4.242640687119285,11,23,34,-9,0.20481927710843373,0.1927710843373494,0.6024096385542169,0.26666666666666666,0.3,11,2425.0,3,9,24,29,30,6,2.6246692913372702,5.37045817297317,18,-13,5
401360509,2021-22,227.5,137,47,184,1,45.666666666666664,0.802930402930403,89,44,45,48,4,1.699673171197595,11,21,24,0,0.12987012987012986,0.36363636363636365,0.5064935064935064,0.1111111111111111,0.37037037037037035,7,1889.0,5,11,23,27,27,4,1.8856180831641267,1.981982253806259,9,-2,5
401360510,2021-22,234.5,153,66,219,5,51.0,0.8699360341151386,101,50,51,52,2,0.816496580927726,9,16,29,-6,0.1625,0.25,0.5875,0.18518518518518517,0.25925925925925924,8,458.0,2,7,26,27,27,1,0.4714045207910317,2.1664885966711602,9,-6,5
401360511,2021-22,224.5,190,50,240,6,63.333333333333336,1.1284335560504826,131,65,66,59,-6,3.0912061651652345,8,19,31,-3,0.1782178217821782,0.3069306930693069,0.5148514851485149,0.03125,0.1875,9,1278.0,2,11,29,40,32,3,4.642796092394707,4.249763113636451,13,-1,4
401360512,2021-22,216.5,169,43,212,5,56.333333333333336,1.0408006158583525,112,53,59,57,4,2.494438257849294,9,17,34,-11,0.2087912087912088,0.3516483516483517,0.43956043956043955,0.1875,0.40625,9,1798.0,3,12,27,32,32,5,2.3570226039551585,3.546580628630079,13,-3,6
401360513,2021-22,230.0,152,56,208,0,50.666666666666664,0.881159420289855,97,54,43,55,1,5.436502143433364,12,21,28,-1,0.11764705882352941,0.36470588235294116,0.5176470588235295,0.16129032258064516,0.41935483870967744,13,948.0,4,13,27,27,31,4,1.8856180831641267,4.324863628935695,16,11,8
401360514,2021-22,207.5,146,35,181,10,48.666666666666664,0.9381526104417671,92,46,46,54,8,3.7712361663282534,12,22,28,-2,0.1891891891891892,0.24324324324324326,0.5675675675675675,0.18518518518518517,0.2222222222222222,7,1212.0,6,13,25,22,27,2,2.0548046676563256,4.492687432129213,15,8,5
401360515,2021-22,226.5,180,80,260,8,60.0,1.0596026490066226,116,62,54,64,2,4.320493798938574,9,22,34,-4,0.19767441860465115,0.19767441860465115,0.6046511627906976,0.22580645161290322,0.22580645161290322,6,1289.0,1,8,28,27,31,3,1.699673171197595,2.4823048791775886,11,0,4
401360516,2021-22,219.0,166,50,216,18,55.333333333333336,1.0106544901065448,113,49,64,53,4,6.342099196813483,17,25,26,1,0.13333333333333333,0.28888888888888886,0.5777777777777777,0.18518518518518517,0.2222222222222222,11,2551.0,4,8,26,37,27,1,4.96655480858378,3.886271818699127,15,13,10
401360517,2021-22,204.0,172,40,212,10,57.333333333333336,1.1241830065359477,127,70,57,45,-25,10.208928554075703,13,19,26,-7,0.26744186046511625,0.3023255813953488,0.43023255813953487,0.14814814814814814,0.5185185185185185,7,75.0,4,14,30,29,27,-3,1.247219128924647,1.7729342909425607,9,5,7
401360518,2021-22,216.5,160,43,203,22,53.333333333333336,0.985373364126251,105,56,49,55,-1,3.091206165165235,12,21,30,-5,0.2875,0.2875,0.425,0.21428571428571427,0.25,9,1385.0,1,4,24,28,28,4,1.8856180831641267,4.075083467513878,16,-7,5
401360519,2021-22,212.5,159,61,220,19,53.0,0.9976470588235294,121,64,57,38,-26,10.98483803552272,5,12,21,-4,0.21951219512195122,0.2926829268292683,0.4878048780487805,0.2,0.3,7,1467.0,7,11,30,32,20,-10,5.2493385826745405,1.7147909714140699,7,2,3
401360520,2021-22,215.5,159,50,209,11,53.0,0.9837587006960556,90,42,48,69,27,11.575836902790225,8,26,38,-7,0.17045454545454544,0.375,0.45454545454545453,0.19047619047619047,0.5476190476190477,13,960.0,5,17,23,23,42,19,8.956685895029603,2.950791256650002,13,-5,6
401360521,2021-22,215.0,153,66,219,19,51.0,0.9488372093023256,98,48,50,55,7,2.943920288775949,12,21,30,-5,0.36231884057971014,0.14492753623188406,0.4927536231884058,0.3333333333333333,0.041666666666666664,9,1178.0,8,6,22,23,24,2,0.816496580927726,3.8180945987342167,16,11,5
401360522,2021-22,233.5,151,53,204,19,50.333333333333336,0.8622412562455389,99,52,47,52,0,2.357022603955158,11,18,31,-10,0.1794871794871795,0.2564102564102564,0.5641025641025641,0.34782608695652173,0.13043478260869565,9,89.0,5,9,27,28,23,-4,2.160246899469287,2.719181345171497,11,-8,4
401360523,2021-22,222.0,163,61,224,9,54.333333333333336,0.978978978978979,106,52,54,57,5,2.0548046676563256,8,20,37,-17,0.1511627906976744,0.2558139534883721,0.5930232558139535,0.20689655172413793,0.2413793103448276,5,107.0,2,9,30,27,29,-1,1.247219128924647,2.254987076676124,9,3,4
401360524,2021-22,219.0,138,57,195,16,46.0,0.8401826484018264,82,40,42,56,16,7.118052168020874,7,15,32,-8,0.12987012987012986,0.33766233766233766,0.5324675324675324,0.125,0.375,7,1168.0,4,14,21,24,32,11,4.642796092394706,2.5184542605818914,9,2,3
401360525,2021-22,236.5,197,64,261,7,65.66666666666667,1.1106412966878083,134,73,61,63,-10,5.2493385826745405,9,18,37,-11,0.1941747572815534,0.30097087378640774,0.5048543689320388,0.3333333333333333,0.23333333333333334,10,1920.0,5,11,36,37,30,-6,3.0912061651652345,2.022961788837127,9,-3,5
401360526,2021-22,217.5,168,60,228,16,56.0,1.0298850574712644,118,59,59,50,-9,4.242640687119285,14,26,22,4,0.1839080459770115,0.25287356321839083,0.5632183908045977,0.36363636363636365,0.18181818181818182,9,2268.0,7,12,32,33,22,-10,4.96655480858378,4.270848572696807,16,16,7
401360527,2021-22,218.0,158,28,186,8,52.666666666666664,0.9663608562691132,109,62,47,49,-13,6.649979114420001,10,19,28,-7,0.2375,0.3,0.4625,0.15384615384615385,0.3076923076923077,6,87.0,4,10,30,24,26,-4,2.494438257849294,2.5059475566938367,12,7,5
401360528,2021-22,202.0,145,43,188,7,48.333333333333336,0.9570957095709571,100,51,49,45,-6,2.494438257849294,3,9,28,-11,0.2361111111111111,0.2222222222222222,0.5416666666666666,0.2608695652173913,0.30434782608695654,11,1312.0,7,11,24,25,23,-1,0.816496580927726,7.007737194866295,19,7,3
401360529,2021-22,235.5,182,72,254,2,60.666666666666664,1.0304317055909413,119,64,55,63,-1,4.027681991198191,11,21,35,-7,0.23076923076923078,0.24175824175824176,0.5274725274725275,0.21875,0.25,12,2449.0,2,8,29,30,32,3,1.247219128924647,4.923575936247962,20,5,5
401360530,2021-22,226.5,163,39,202,19,54.333333333333336,0.9595290654893304,112,63,49,51,-12,6.182412330330469,9,19,28,-5,0.20238095238095238,0.30952380952380953,0.4880952380952381,0.25,0.25,11,1749.0,8,7,36,24,24,-12,5.656854249492381,2.9513619358077627,10,-7,4
401360531,2021-22,218.0,162,68,230,4,54.0,0.9908256880733946,123,63,60,39,-24,10.677078252031311,9,18,17,5,0.1348314606741573,0.3258426966292135,0.5393258426966292,0.21052631578947367,0.15789473684210525,8,123.0,8,12,36,34,19,-17,7.586537784494028,3.1940356870046416,10,5,6
401360532,2021-22,220.5,172,52,224,2,57.333333333333336,1.0400604686318973,114,52,62,58,6,4.109609335312651,14,23,33,-8,0.2222222222222222,0.12345679012345678,0.654320987654321,0.1724137931034483,0.20689655172413793,5,1581.0,2,9,23,29,29,6,2.8284271247461903,1.9489348648525981,7,-4,7
401360533,2021-22,216.5,182,33,215,12,60.666666666666664,1.1208622016936105,128,66,62,54,-12,4.988876515698588,7,17,32,-10,0.19387755102040816,0.3469387755102041,0.45918367346938777,0.25,0.32142857142857145,10,752.0,3,11,30,40,28,-2,5.2493385826745405,2.2344453418000563,9,-2,3
401360534,2021-22,220.0,191,47,238,19,63.666666666666664,1.1575757575757575,137,66,71,54,-12,7.1336448530109,12,23,22,10,0.16822429906542055,0.38317757009345793,0.4485981308411215,0.11764705882352941,0.5294117647058824,10,1115.0,6,17,31,42,34,3,4.642796092394707,3.9113529352426313,18,4,10
401360535,2021-22,219.0,169,62,231,17,56.333333333333336,1.0289193302891932,102,55,47,67,12,8.219218670625303,12,20,40,-13,0.12244897959183673,0.41836734693877553,0.45918367346938777,0.1,0.45,7,1100.0,4,14,31,27,40,9,5.436502143433364,3.007115475705076,13,-13,8
401360536,2021-22,218.5,152,51,203,42,50.666666666666664,0.927536231884058,93,51,42,59,8,6.944222218666553,9,22,32,-5,0.2602739726027397,0.2054794520547945,0.5342465753424658,0.34615384615384615,0.07692307692307693,6,1682.0,0,3,24,23,26,2,1.247219128924647,2.4967226649156964,10,9,5
401360537,2021-22,224.5,170,32,202,14,56.666666666666664,1.0096510764662212,115,58,57,55,-3,1.247219128924647,7,18,30,-5,0.14772727272727273,0.26136363636363635,0.5909090909090909,0.21428571428571427,0.32142857142857145,6,2861.0,5,9,30,30,28,-2,0.9428090415820634,2.704004929947373,12,-5,3
401360538,2021-22,234.5,179,59,238,31,59.666666666666664,1.0177683013503909,117,57,60,62,5,2.0548046676563256,15,23,32,-2,0.15217391304347827,0.21739130434782608,0.6304347826086957,0.125,0.1875,8,1258.0,7,11,30,30,32,2,0.9428090415820634,5.376793850369847,19,-16,8
401360539,2021-22,211.5,175,47,222,19,58.333333333333336,1.103230890464933,114,49,65,61,12,6.79869268479038,12,21,35,-9,0.2,0.3111111111111111,0.4888888888888889,0.22857142857142856,0.4857142857142857,5,978.0,2,11,23,32,35,12,5.0990195135927845,1.941030306717613,8,7,6
401360540,2021-22,233.5,166,50,216,2,55.333333333333336,0.9478943611705924,118,55,63,48,-7,6.128258770283412,16,20,26,-4,0.25882352941176473,0.32941176470588235,0.4117647058823529,0.19230769230769232,0.38461538461538464,7,1169.0,6,10,29,30,26,-3,1.699673171197595,3.155779640347583,15,-10,9
401360541,2021-22,217.0,172,42,214,18,57.333333333333336,1.0568356374807988,122,61,61,50,-11,5.185449728701348,4,14,34,-18,0.2857142857142857,0.25,0.4642857142857143,0.1724137931034483,0.4482758620689655,11,1465.0,7,13,26,29,29,3,1.4142135623730951,3.4703462439748205,15,10,2
401360542,2021-22,229.5,207,77,284,19,69.0,1.2026143790849673,141,69,72,66,-3,2.449489742783178,9,21,41,-16,0.16666666666666666,0.3684210526315789,0.4649122807017544,0.13157894736842105,0.39473684210526316,7,819.0,5,15,34,42,38,4,3.265986323710904,5.353860899445581,21,-18,6
401360543,2021-22,213.5,154,57,211,2,51.333333333333336,0.9617486338797814,97,48,49,57,9,4.027681991198191,9,17,36,-15,0.2236842105263158,0.21052631578947367,0.5657894736842105,0.13333333333333333,0.26666666666666666,9,1199.0,1,12,23,23,30,7,3.299831645537222,2.9819271578561315,12,3,4
401360544,2021-22,227.5,168,57,225,20,56.0,0.9846153846153847,117,54,63,51,-3,5.0990195135927845,9,16,30,-9,0.17857142857142858,0.21428571428571427,0.6071428571428571,0.1111111111111111,0.25925925925925924,10,62.0,3,12,27,30,27,0,1.4142135623730951,3.573889787708488,13,3,5
401360545,2021-22,216.5,169,61,230,31,56.333333333333336,1.0408006158583525,119,69,50,50,-19,8.9566858950296,10,19,27,-4,0.25,0.32954545454545453,0.42045454545454547,0.25,0.4642857142857143,6,1655.0,4,11,34,26,28,-6,3.39934634239519,2.830454841430084,11,-8,6
401360546,2021-22,202.5,159,47,206,25,53.0,1.0469135802469136,105,46,59,54,8,5.354126134736337,12,22,27,0,0.32051282051282054,0.2948717948717949,0.38461538461538464,0.23333333333333334,0.43333333333333335,9,116.0,3,14,20,28,30,10,4.320493798938574,4.584940485975721,17,12,6
401360547,2021-22,228.5,180,48,228,8,60.0,1.0503282275711159,119,59,60,61,2,0.816496580927726,8,20,37,-13,0.12903225806451613,0.21505376344086022,0.6559139784946236,0.09375,0.1875,4,1341.0,2,7,29,32,32,3,1.4142135623730951,2.3370713313936378,9,-5,4
401360548,2021-22,221.0,164,57,221,8,54.666666666666664,0.9894419306184012,98,43,55,66,23,9.392668535736913,12,23,37,-8,0.11956521739130435,0.34782608695652173,0.532608695652174,0.1875,0.15625,10,1284.0,2,5,28,32,32,4,1.8856180831641267,2.662734804552162,10,-6,6
401360549,2021-22,217.5,170,51,221,14,56.666666666666664,1.0421455938697317,106,62,44,64,2,8.993825042154695,17,23,38,-12,0.25882352941176473,0.2823529411764706,0.4588235294117647,0.34375,0.34375,8,761.0,2,10,30,23,32,2,3.8586123009300755,5.4113050387334685,18,-4,8
401360550,2021-22,223.5,138,64,202,10,46.0,0.8232662192393736,98,57,41,40,-17,7.788880963698615,7,15,24,-8,0.17142857142857143,0.21428571428571427,0.6142857142857143,0.09090909090909091,0.3181818181818182,7,86.0,5,9,30,18,22,-8,4.988876515698588,2.173618298690065,10,-6,3
401360551,2021-22,217.5,179,65,244,17,59.666666666666664,1.0973180076628353,127,66,61,52,-14,5.792715732327589,15,21,27,-2,0.20652173913043478,0.30434782608695654,0.4891304347826087,0.20689655172413793,0.4482758620689655,7,1424.0,4,13,32,31,29,-3,1.247219128924647,3.9714281699640086,14,-8,10
401360552,2021-22,216.0,156,36,192,20,52.0,0.9629629629629629,102,54,48,54,0,2.8284271247461903,13,23,29,-4,0.1875,0.2375,0.575,0.2962962962962963,0.2962962962962963,8,1176.0,4,9,26,27,27,1,0.4714045207910317,5.5524201748300435,20,14,8
401360553,2021-22,229.5,176,63,239,14,58.666666666666664,1.0225127087872186,118,58,60,58,0,0.9428090415820634,12,20,33,-8,0.20430107526881722,0.34408602150537637,0.45161290322580644,0.3,0.36666666666666664,9,2067.0,4,11,29,34,30,1,2.160246899469287,4.714151305379287,18,18,6
401360554,2021-22,226.5,172,59,231,2,57.333333333333336,1.0125091979396614,114,52,62,58,6,4.109609335312651,14,24,32,-6,0.20430107526881722,0.3655913978494624,0.43010752688172044,0.24242424242424243,0.48484848484848486,10,77.0,2,15,29,31,33,4,1.632993161855452,6.29503772824278,20,-14,8
401360555,2021-22,216.0,167,55,222,17,55.666666666666664,1.0308641975308641,118,58,60,49,-9,4.784233364802441,11,16,31,-13,0.17708333333333334,0.4479166666666667,0.375,0.2222222222222222,0.4074074074074074,5,1881.0,2,10,29,40,27,-2,5.715476066494082,2.5597958184578946,11,1,6
401360556,2021-22,217.5,157,43,200,3,52.333333333333336,0.9624521072796934,109,52,57,48,-4,3.6817870057290873,13,15,28,-8,0.12643678160919541,0.3563218390804598,0.5172413793103449,0.2,0.28,8,2252.0,4,13,28,34,25,-3,3.7416573867739413,4.014133018335203,13,-12,7
401360557,2021-22,209.5,176,59,235,16,58.666666666666664,1.1201272871917263,102,47,55,74,27,11.323525167642018,16,26,40,-6,0.18556701030927836,0.3711340206185567,0.44329896907216493,0.3333333333333333,0.2777777777777778,9,2183.0,1,11,26,35,36,10,4.4969125210773475,2.748667437840323,14,4,11
401360558,2021-22,234.5,176,59,235,6,58.666666666666664,1.0007107320540156,119,53,66,57,4,5.436502143433364,10,23,30,-3,0.20430107526881722,0.3225806451612903,0.4731182795698925,0.13333333333333333,0.23333333333333334,8,966.0,3,9,26,37,30,4,4.546060565661952,2.1951502926351614,9,7,5
401360559,2021-22,225.5,166,62,228,10,55.333333333333336,0.9815225424981523,110,61,49,56,-5,4.921607686744467,8,17,36,-16,0.19767441860465115,0.29069767441860467,0.5116279069767442,0.14814814814814814,0.1111111111111111,9,1882.0,8,8,34,25,27,-7,3.858612300930075,2.257284708324858,9,2,4
401360561,2021-22,232.5,189,64,253,7,63.0,1.0838709677419356,131,64,67,58,-6,3.7416573867739413,14,26,32,-6,0.1875,0.22916666666666666,0.5833333333333334,0.23333333333333334,0.3333333333333333,8,2582.0,1,8,31,35,30,-1,2.160246899469287,4.11211753463491,17,12,8
401360562,2021-22,228.5,193,67,260,7,64.33333333333333,1.12618526622903,140,72,68,53,-19,8.178562764256865,15,24,27,-1,0.19,0.33,0.48,0.28,0.24,11,70.0,4,8,39,36,25,-14,6.018490028422596,2.7132448072495388,10,-1,8
401360563,2021-22,216.5,181,50,231,5,60.333333333333336,1.1147036181678214,130,69,61,51,-18,7.363574011458175,6,18,29,-7,0.15789473684210525,0.3157894736842105,0.5263157894736842,0.0967741935483871,0.45161290322580644,7,1071.0,2,13,32,32,31,-1,0.4714045207910317,1.2818452661123232,6,1,3
401360564,2021-22,215.5,148,56,204,8,49.333333333333336,0.9156999226604795,86,42,44,62,20,8.993825042154693,9,21,38,-14,0.25,0.19444444444444445,0.5555555555555556,0.3103448275862069,0.1724137931034483,7,1888.0,6,9,23,20,29,6,3.7416573867739413,2.702240179717075,12,10,5
401360565,2021-22,217.0,184,53,237,24,61.333333333333336,1.130568356374808,132,57,75,52,-5,9.877021593352703,6,22,25,2,0.19148936170212766,0.2553191489361702,0.5531914893617021,0.15384615384615385,0.19230769230769232,8,1375.0,2,7,31,37,26,-5,4.496912521077347,3.2645603392433653,14,12,2
401360566,2021-22,219.0,164,40,204,2,54.666666666666664,0.9984779299847792,111,58,53,53,-5,2.357022603955158,10,19,25,3,0.17582417582417584,0.38461538461538464,0.43956043956043955,0.125,0.46875,8,1799.0,2,14,26,33,32,6,3.0912061651652345,3.787786252502824,15,9,4
401360568,2021-22,227.5,159,51,210,15,53.0,0.9318681318681319,104,45,59,55,10,5.887840577551898,9,19,32,-9,0.175,0.225,0.6,0.13793103448275862,0.27586206896551724,7,1101.0,1,10,22,29,29,7,3.299831645537222,2.942753785026369,11,-7,4
401360569,2021-22,225.5,154,62,216,2,51.333333333333336,0.9105691056910569,101,51,50,53,2,1.247219128924647,9,18,35,-17,0.14102564102564102,0.23076923076923078,0.6282051282051282,0.07692307692307693,0.11538461538461539,9,1323.0,2,9,26,26,26,0,0.0,4.80230943025097,17,-5,4
401360570,2021-22,224.5,192,58,250,10,64.0,1.1403118040089086,133,67,66,59,-8,3.559026084010437,4,20,29,1,0.15151515151515152,0.23232323232323232,0.6161616161616161,0.1935483870967742,0.3225806451612903,12,1523.0,1,14,32,36,31,-1,2.160246899469287,3.5926002290869583,13,-1,3
401360571,2021-22,226.0,160,45,205,8,53.333333333333336,0.943952802359882,98,49,49,62,13,6.128258770283412,13,24,36,-10,0.18292682926829268,0.2682926829268293,0.5487804878048781,0.1875,0.28125,9,1110.0,5,9,24,26,32,8,3.39934634239519,2.3907147971640845,11,-4,8
401360572,2021-22,228.0,196,50,246,12,65.33333333333333,1.1461988304093567,138,64,74,58,-6,6.599663291074444,15,25,28,2,0.2736842105263158,0.23157894736842105,0.49473684210526314,0.22580645161290322,0.3870967741935484,8,2786.0,2,11,28,36,31,3,3.2998316455372216,2.8565022832253395,12,4,9
401360573,2021-22,207.5,172,48,220,4,57.333333333333336,1.1052208835341366,104,53,51,68,15,7.586537784494029,12,19,44,-20,0.14130434782608695,0.31521739130434784,0.5434782608695652,0.1282051282051282,0.41025641025641024,10,1742.0,3,14,27,26,39,12,5.90668171555645,2.5912458684741777,9,2,8
401360574,2021-22,212.5,179,39,218,3,59.666666666666664,1.1231372549019607,123,57,66,56,-1,4.4969125210773475,12,29,24,8,0.2727272727272727,0.23863636363636365,0.48863636363636365,0.1724137931034483,0.2413793103448276,7,832.0,7,12,26,33,29,3,2.8674417556808756,3.3296748630876185,12,-2,7
401360575,2021-22,232.5,184,52,236,22,61.333333333333336,1.0551971326164875,122,63,59,62,-1,1.699673171197595,12,24,34,-6,0.26436781609195403,0.1724137931034483,0.5632183908045977,0.2962962962962963,0.037037037037037035,8,1197.0,2,4,29,31,27,-2,1.632993161855452,4.469474617129387,14,-14,5
401360576,2021-22,227.5,167,65,232,17,55.666666666666664,0.9787545787545787,100,46,54,67,21,8.65383665716478,15,32,30,7,0.18823529411764706,0.27058823529411763,0.5411764705882353,0.1388888888888889,0.3055555555555556,10,1442.0,6,13,24,25,36,12,5.436502143433363,5.850900305955202,18,13,7
